Time [s],Packet ID,MOSI,MISO
1.675597400000000,,0xB0,0x0B
1.677737000000000,,0x00,0x07
1.680711000000000,,0x20,0x00
1.683684800000000,,0x06,0x28
1.686658800000000,,0x0E,0x0F
1.689632600000000,,0x30,0x20
1.692606600000000,,0x13,0x04
1.695580600000000,,0x80,0x00
1.698554600000000,,0xFC,0xC2
1.735120400000000,,0xB0,0x0B
1.737215600000000,,0x00,0x07
1.740189600000000,,0x20,0x00
1.743163600000000,,0x8E,0x28
1.746137400000000,,0x0E,0x0F
1.749111400000000,,0x30,0x20
1.752085400000000,,0x13,0x04
1.755059400000000,,0x80,0x00
1.758033600000000,,0x84,0xC2
1.794624000000000,,0xB0,0x0B
1.796695800000000,,0x00,0x07
1.799669800000000,,0x20,0x00
1.802643800000000,,0x06,0x28
1.805617800000000,,0x0E,0x0F
1.808591600000000,,0x30,0x20
1.811565400000000,,0x13,0x04
1.814539200000000,,0x80,0x00
1.817513200000000,,0xFC,0xC2
1.853535400000000,,0xB0,0x0B
1.856174400000000,,0x00,0x07
1.859148400000000,,0x20,0x00
1.862122200000000,,0x8E,0x28
1.865096200000000,,0x0E,0x0F
1.868070200000000,,0x30,0x20
1.871044200000000,,0x13,0x04
1.874018000000000,,0x80,0x00
1.876992000000000,,0x84,0xC2
1.913536000000000,,0xB0,0x0B
1.915652600000000,,0x00,0x07
1.918626600000000,,0x20,0x00
1.921600600000000,,0x06,0x28
1.924574600000000,,0x0E,0x0F
1.927548800000000,,0x30,0x20
1.930522800000000,,0x14,0x04
1.933496800000000,,0x80,0x00
1.936470800000000,,0xFD,0xC2
1.972982600000000,,0xB0,0x0B
1.975132600000000,,0x00,0x07
1.978106600000000,,0x20,0x00
1.981080600000000,,0x8E,0x28
1.984054600000000,,0x0E,0x0F
1.987028400000000,,0x30,0x20
1.990002600000000,,0x14,0x04
1.992976600000000,,0x80,0x00
1.995950600000000,,0x85,0xC2
2.032410000000000,,0xB0,0x0B
2.034612400000000,,0x00,0x07
2.037586400000000,,0x20,0x00
2.040560400000000,,0x06,0x28
2.043534400000000,,0x0E,0x0F
2.046508400000000,,0x30,0x20
2.049482400000000,,0x14,0x04
2.052456600000000,,0x80,0x00
2.055430400000000,,0xFD,0xC2
2.091857200000000,,0xB0,0x0B
2.094092400000000,,0x00,0x07
2.097066400000000,,0x20,0x00
2.100040400000000,,0x8E,0x28
2.103014400000000,,0x0E,0x0F
2.105988200000000,,0x30,0x20
2.108962200000000,,0x14,0x04
2.111936200000000,,0x80,0x00
2.114910200000000,,0x85,0xC2
2.151283000000000,,0xB0,0x0B
2.153570800000000,,0x00,0x07
2.156544800000000,,0x20,0x00
2.159518600000000,,0x06,0x28
2.162492600000000,,0x0E,0x0F
2.165466200000000,,0x30,0x20
2.168440000000000,,0x14,0x04
2.171413800000000,,0x80,0x00
2.174387600000000,,0xFD,0xC2
2.210563400000000,,0xB0,0x0B
2.213047800000000,,0x00,0x07
2.216021800000000,,0x20,0x00
2.218995800000000,,0x8E,0x28
2.221969800000000,,0x0E,0x0F
2.224943800000000,,0x30,0x20
2.227917800000000,,0x14,0x04
2.230891600000000,,0x80,0x00
2.233865400000000,,0x85,0xC2
2.270055000000000,,0xB0,0x0B
2.272526400000000,,0x00,0x07
2.275500400000000,,0x20,0x00
2.278474200000000,,0x06,0x28
